,id,text,created_at,did_report_as_spam,owner.id,owner.is_verified,owner.profile_pic_url,owner.username,likes,comments
24,18079989655215702,7.,1600392195,False,26350291790,False,https://instagram.fdel1-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fdel1-2.fna.fbcdn.net&_nc_ohc=MVEG8QTyVK4AX-86Ag9&oh=d75f5782e88a039dfe3ec8a599476ff8&oe=5FB5D50F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,ivanteodosio01,0,3
25,17858869406164125,Actualizar,1600392252,False,26350291790,False,https://instagram.fdel1-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fdel1-2.fna.fbcdn.net&_nc_ohc=MVEG8QTyVK4AX-86Ag9&oh=d75f5782e88a039dfe3ec8a599476ff8&oe=5FB5D50F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,ivanteodosio01,0,0
26,17879465515836685,.,1600392366,False,26350291790,False,https://instagram.fdel1-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fdel1-2.fna.fbcdn.net&_nc_ohc=MVEG8QTyVK4AX-86Ag9&oh=d75f5782e88a039dfe3ec8a599476ff8&oe=5FB5D50F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,ivanteodosio01,0,0
27,17892148135634648,@adrian.alfons0,1601226232,False,367790298,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/95136617_269357800888138_1852527331587915776_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=RsIyRyPTzN4AX85gR18&oh=b0f48914f526f8b7884488a40d1f818f&oe=5FB451A4,sandrarojas84,1,0
28,17869869152032401,🙏 Que sean muchos más 💕💕,1602761672,False,1554104429,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/51439107_825754461100460_2941165970481217536_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=6CkFH5ee4jIAX8GZ63B&oh=7d5137c4a070212175ddc7a84c090a14&oe=5FB3DFFE,kristyvillamarin,0,0
29,17845257506417037,Gracias por seguir!!!!! 💙🎉🇻🇪,1602762022,False,2041698874,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/11267772_857957230945748_1675280390_a.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=KWQMbwfghtkAX824k-B&oh=a920dc53855c6371c31aee77041f4642&oe=5FB5E70F,rmafervenezuela,0,0
30,17858190704221540,Éxitos en estos 67🎂🎂🎂,1602762475,False,1405322906,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/41292811_238046750226130_4765565217650245632_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=Gf7ZLXuu7zMAX-FbbNq&oh=417794b64c9fa3b9b675d10098b53a6c&oe=5FB34561,kacayed,0,0
31,17918196262476184,👏👏Felicitaciones!!!,1602762753,False,13841275485,False,https://instagram.fala6-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fala6-1.fna.fbcdn.net&_nc_ohc=MVEG8QTyVK4AX-xVkx8&oh=f0fe92db07fdc12f9517aa340d3b74c5&oe=5FB5D50F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,michenga1702,0,0
32,17862552818155007,👏👏👏👏,1602762919,False,1723018885,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/14717595_1152963871488285_5429001561663602688_a.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=u_nVPa9lMqgAX-kxCp0&oh=9e4fef4b6faea9e9529c0d3dfcd672be&oe=5FB3CA62,solisluis32,0,0
33,18165479584033909,💕💕,1602762948,False,644422289,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/21436024_335457876898735_1216727594590797824_a.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=zmxFIkVtykoAX-OSZI8&oh=ec9db45868da0227ffe267ece4c10be0&oe=5FB2A8D9,jackeliney,0,0
